id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46332709,4 Bedroom  in Wrigley Rooftop Building-Grand Slam,9297431,Inn At Wrigleyville,,Lake View,41.94783401489258,-87.65404510498047,Entire home/apt,993,1,16,2024-05-20,0.43,6,133,3,2446868
46371937,Cozy Basement Apartment - Great Location!,87355152,Dario,,Humboldt Park,41.91283,-87.70497,Entire home/apt,,2,61,2024-05-01,2.68,4,0,26,R21000073639
46393717,"""EL Jefe"" Chicago walk to the blue line station!",73342125,Graziela,,Portage Park,41.96718,-87.76845,Entire home/apt,75,32,3,2021-11-30,0.07,1,77,0,R20000059756
46401985,Spacious One Bedroom in Old Town/ Gold Coast (New),349884375,Sena,,Near North Side,41.90276,-87.633,Entire home/apt,135,32,15,2024-06-07,0.35,5,308,4,
46412765,Impeccable 5-Bed Wrigleville Beauty,19645168,Brandon,,Lake View,41.94776,-87.66044,Entire home/apt,546,2,172,2024-06-05,4.40,16,107,38,R21000075434
46414655,Great Location! Next to Wrigley & Transit - Cubs!,375544374,Kum Hee,,Lake View,41.94714,-87.653389,Entire home/apt,239,1,93,2024-06-09,2.13,2,233,12,R21000076109
46416869,Tones' Comfort Stay near U of Chgo/McCormick Place,375563000,Anthony,,Woodlawn,41.78149,-87.6043,Entire home/apt,154,2,99,2024-06-15,2.29,1,216,13,R24000116083
46431345,"Casa Xolo - Sunny Apt w/ Garden, near train & park",25803275,Mercedes,,East Garfield Park,41.88645,-87.71073,Entire home/apt,186,2,68,2024-06-05,1.57,1,91,5,R24000114726
46467879,Hip Lakeview Loft,4499538,Brett,,Lake View,41.93868,-87.65362,Entire home/apt,141,32,9,2024-06-16,0.24,1,145,4,
46469381,"Private room close to IIT, McCormick free parking2",40832200,Michael,,Douglas,41.83347,-87.61779,Private room,66,2,64,2024-06-07,1.49,7,251,21,R19000043783
46491381,Kasa | 1BD w/ Den by Museum Campus | South Loop,88566861,Kasa,,Loop,41.87077,-87.62993,Entire home/apt,325,2,183,2024-06-10,4.21,16,288,34,2653280
46491392,"Kasa | 1BD, Walk to Grant Park | South Loop",88566861,Kasa,,Loop,41.8695,-87.63214,Entire home/apt,324,2,204,2024-06-17,4.77,16,294,42,2653280
46491411,Kasa | 2BD Near McCormick Place | South Loop,88566861,Kasa,,Loop,41.8711,-87.63057,Entire home/apt,632,2,438,2024-06-19,10.08,16,265,135,2653280
46491425,Kasa | Family 3BD with Gym Access | South Loop,88566861,Kasa,,Loop,41.87127,-87.63172,Entire home/apt,496,2,247,2024-06-19,5.70,16,249,93,2653280
46491432,Kasa | Studio Near Museum Campus | South Loop,88566861,Kasa,,Loop,41.86943,-87.62987,Entire home/apt,302,2,105,2024-06-03,2.41,16,288,31,2653280
46491438,"Kasa | Studio, Walk to Grant Park | South Loop",88566861,Kasa,,Loop,41.8712,-87.63032,Entire home/apt,282,2,243,2024-06-16,5.58,16,288,52,2653280
46510058,Charming Gold Coast One-Bedroom Near Downtown!,31173169,Sam,,Near North Side,41.90369,-87.62778,Entire home/apt,115,1,147,2024-06-09,3.69,1,257,44,R21000073420
46529716,30 E. Huron #4108 Private Residence,257464365,Kevin,,Near North Side,41.89439,-87.62719,Entire home/apt,,32,4,2023-11-04,0.12,13,41,1,R20000053198
46581790,x7LB2a32 Cozy Night's Stay -Queen Bedroom,22094147,Jim And Emma,,East Garfield Park,41.87719,-87.70246,Private room,60,32,6,2022-02-07,0.15,14,0,0,pending
46604372,Remodeled Duplex in the Heart of Lincoln Park,105642476,Terry,,Lincoln Park,41.91768,-87.65261,Entire home/apt,528,2,52,2024-05-26,1.43,1,232,10,R24000114886
46605764,HIGH SPEED WIFI Whole Foods | Ideal for Long Stays,3965428,Dominic,,Lake View,41.93855,-87.66497,Entire home/apt,93,32,8,2024-04-29,0.19,55,293,3,
46641653,Hip 3 BR in Heart of Historic Wicker Park!,5228189,Matthew,,West Town,41.90294,-87.67646,Entire home/apt,254,2,115,2024-06-07,2.80,21,340,30,R24000114047
46680898,The Luxurious Private Room & Private Bathroom,137568651,Charlie,,Dunning,41.93883,-87.78852,Private room,83,1,70,2024-06-09,1.62,6,79,15,R20000058899
46725082,Family Comfort NaturalLite 3BD 2nd FL Haven,48654948,Margery,,South Shore,41.76047,-87.59092,Entire home/apt,143,3,101,2024-04-15,2.39,1,73,22,R23000108028
46744290,"Blueground | River N, gym, rooftop, nr Riverwalk",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,205,32,1,2024-06-09,1,549,339,1,32+days Listing
46744938,Safe/Comfort/Workareas/Deck/Yard/Cable/HSI (LT),39860867,John,,Avondale,41.93435,-87.70474,Entire home/apt,112,7,1,2023-10-31,0.13,2,280,1,R19000051593
46757419,Stunning Chicago Home 5min from MidwayAirport,95784390,Eduardo,,Garfield Ridge,41.7991042415377,-87.77937042273656,Entire home/apt,160,5,15,2024-06-09,1.14,1,144,11,R22000094053
46758768,Living & Office Views in Downtown Chicago/1Parking,377881796,Kaylan,,Loop,41.88735,-87.63402,Entire home/apt,250,32,38,2021-10-17,0.91,1,88,0,City registration pending
46760169,W RmC: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88074,-87.6827,Private room,54,32,0,,,27,365,0,
46775273,W RmA: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88154,-87.68296,Private room,54,32,1,2021-09-04,0.03,27,365,0,
46775759,W RmF: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88207,-87.68071,Private room,54,32,1,2021-03-04,0.02,27,365,0,
46778695,W RmD: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88044,-87.681,Private room,54,32,3,2023-06-17,0.08,27,365,0,
46778810,W RmB: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88028,-87.68088,Private room,54,32,1,2021-04-26,0.03,27,365,0,
46778905,W RmE: MULT LOCATlONS•Monthly•Student•PRlV.BATH,377884322,Kathryn,,Near West Side,41.8822,-87.68229,Private room,62,32,0,,,27,324,0,
46780055,W RmG: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.8801,-87.6812,Private room,54,32,3,2023-08-26,0.07,27,365,1,
46795888,"💯Unique private home 🏠free st parking.
Special 🔝",238767044,Haim,,West Town,41.89268,-87.67979,Entire home/apt,354,2,48,2024-06-12,1.12,4,225,19,R19000046918
46816683,Cozy Room in a Chicago Bungalow,6617501,Langley,,South Shore,41.75497,-87.58308,Private room,31,3,11,2024-05-31,0.27,6,77,1,R23000100999
46838034,City Center Oasis: 3BR/2BA✔︎ Patio✔︎ Parking(2x) ✔︎,3958220,Neel,,Near North Side,41.89633,-87.63775,Entire home/apt,520,2,105,2024-06-19,2.49,1,196,26,R21000060503
46874139,The Corner Garden Place,272738333,Siow Mei,,Rogers Park,42.01208,-87.68072,Entire home/apt,114,32,33,2024-04-30,0.78,2,188,3,R22000090693
46883218,Bucktown/ Wicker Park Sunny 1BR with King Bed,316542362,Susana,,Logan Square,41.9176,-87.67468,Entire home/apt,102,32,5,2023-06-16,0.19,1,163,0,
46883659,May:Rm.D: 3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,East Garfield Park,41.88462,-87.6951,Private room,54,32,0,,,26,365,0,
46883897,May:Rm.A:3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,East Garfield Park,41.88496,-87.69635,Private room,54,32,0,,,26,365,0,
46884227,May:Rm.B:3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,East Garfield Park,41.88318,-87.69448,Private room,54,32,0,,,26,365,0,
46884313,*May:RmG:3LOCATIONS$500-1650 MNTH•LUX•STUDENT$1500,367411016,Taylor,,East Garfield Park,41.88357,-87.69446,Private room,54,32,1,2021-06-30,0.03,26,365,0,
46884451,May:Rm.C:3LOCATIONS$500-1650 MNTH•PRIV1/2BATH$1500,367411016,Taylor,,East Garfield Park,41.8829,-87.69509,Private room,54,32,0,,,26,365,0,
46915443,Beautiful 2 bedroom Brownsville boutique condo,10199425,Shahab,,Grand Boulevard,41.81596,-87.61017,Entire home/apt,150,3,7,2021-03-24,0.17,1,290,0,City registration pending
46915572,Queen Bed with Private Bath in Boystown,8803468,Ashley,,Lake View,41.94612,-87.64948,Private room,106,1,296,2024-06-05,6.95,10,314,57,2738085
46918814,Chicago Sanctuary: 1bd for Long Stays In West Town,11981271,Cory,,West Town,41.891336,-87.679605,Entire home/apt,110,32,44,2023-11-09,1.03,3,170,2,City registration pending
46920112,Amazing Location! Right Next to Wrigley & Transit,375544374,Kum Hee,,Lake View,41.94669,-87.65532,Entire home/apt,247,1,78,2024-06-09,1.84,2,231,17,R17000013305
46920402,The Nook at Wrigley,3230291,David,,Lake View,41.9468864,-87.6649941,Entire home/apt,99,2,90,2024-06-08,3.83,16,336,49,R22000085135
46925854,Cozy Studio Apartment,289992536,Carla,,Irving Park,41.94124,-87.73253,Entire home/apt,98,32,37,2024-04-30,0.87,3,107,5,City registration pending
46940257,Gritty Chic River North -- ACME Hotel,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,253,1,116,2024-06-09,2.74,7,84,22,2205899
46941176,Pelotoning while Airbnb'ing in Chicago!,348944587,Kerilyn,,Logan Square,41.92918,-87.70099,Entire home/apt,125,1,204,2024-06-11,4.89,2,314,55,R23000096359
46944409,Lovely Designer Home RiverWest 4-Bedrooms/4-Bath,31113244,Cary,,West Town,41.89525,-87.65417,Entire home/apt,807,1,52,2024-06-16,1.38,4,318,17,R21000063840
46947744,30 E. Huron #5410 Private Residence,257464365,Kevin,,Near North Side,41.89621,-87.62775,Entire home/apt,120,32,0,,,13,79,0,City registration pending
46984326,Private Historic Coach House Wicker Park,255603001,Mark,,West Town,41.90138,-87.67707,Entire home/apt,273,2,80,2024-05-12,1.96,1,126,20,R21000063501
47003905,Classic Mid Century Loft in Heart of West Loop,29225962,Louie,,Near West Side,41.88176,-87.65969,Entire home/apt,300,32,0,,,1,365,0,City registration pending
47025410,2 STORY LUXURY UNIT 2 CAR GARAGE | 2 Living Rooms,49626033,Roma,,Lake View,41.93888,-87.6665,Entire home/apt,250,360,0,,,12,365,0,
47028932,The Bird's Nest,73386335,Heidi,,Lincoln Park,41.92874,-87.66016,Entire home/apt,400,180,11,2022-06-26,0.30,1,358,0,City registration pending
47052817,Gritty Chic River North + ACME Hotel,176229376,Acme,,Near North Side,41.89141,-87.62828,Private room,236,1,115,2024-06-20,2.72,7,78,30,2205899
47053557,Gritty Chic River North + ACME Hotel,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,265,1,68,2024-06-08,1.61,7,78,18,2205899
47054084,Gritty Chic River North Hotel Room,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,338,1,32,2024-04-28,0.78,7,82,6,2205899
47054253,Cloud space,301105846,Ty,,Lower West Side,41.84894,-87.68243,Private room,91,32,2,2021-09-20,0.05,1,365,0,R21000060547
47078640,The Palmer Street Flat- Logan Square,380344569,Chris,,Logan Square,41.92073,-87.71874,Entire home/apt,,2,61,2024-03-29,1.44,2,3,13,R21000060537
47116347,Beautiful Urban Bungalow | Grant Park,23246555,Marie,,Loop,41.86965,-87.62743,Entire home/apt,165,32,1,2023-04-29,0.07,1,84,0,
47131603,Amazing Location @WestLoop close to #FultonMarket,262499958,Jake,,Near West Side,41.88345,-87.64352,Entire home/apt,277,32,7,2023-08-11,0.17,2,179,1,R99000012372
47291017,1BR Historic Rogers Park/West Ridge unit- Sleeps 4,9681620,Marlon,,Rogers Park,42.01001,-87.68157,Entire home/apt,106,2,106,2024-06-14,2.56,1,190,20,R22000076223
47314728,Luxurious & Artsy Condo in Bucktown - 4 Bed/3 Bath,1270032,Jen,,Logan Square,41.91483,-87.68923,Entire home/apt,545,2,42,2024-06-09,1.14,1,310,6,R23000099647
47327806,"Spacious 3BR with Parking Option, Steps to Metra!",225565415,Sarah & Brian,,Rogers Park,42.00933,-87.67828,Entire home/apt,281,2,102,2024-06-17,2.74,1,307,31,R21000064302
47332851,2 bed 1 bath condo close to downtown,377006981,Olena,,West Town,41.90388,-87.68848,Entire home/apt,100,32,3,2024-06-15,0.27,1,225,3,R21000060539
47334435,Spacious 2 Bedroom in the heart of Lakeview!,382185616,Terry,,Lake View,41.94174,-87.64841,Entire home/apt,332,2,89,2024-06-20,2.39,1,138,21,R22000076534
47374799,W RmH: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.8805,-87.68287,Private room,54,32,0,,,27,364,0,
47394286,"Cute crash pad, w/free parking!",85200021,Elizabeth Grace,,Irving Park,41.95733,-87.72911,Entire home/apt,140,1,2,2024-05-27,0.35,1,78,2,R23000111259
47434371,Lovely top floor Apt in Logan Sq,204005180,Carolina,,Logan Square,41.9258197083025,-87.71468750760835,Entire home/apt,174,3,2,2024-06-04,1.76,1,162,2,R23000108469
47444888,Historic Chicago neighborhood flat,7529,Emily,,Albany Park,41.96362,-87.69931,Entire home/apt,120,2,183,2024-05-31,4.38,1,262,41,R22000077760
47449432,Large private room w/ shared bathroom in Boystown!,8803468,Ashley,,Lake View,41.94389189638403,-87.6482685745251,Private room,95,1,342,2024-06-08,8.19,10,330,76,2738085
47451564,Magic Factory Loft 3East 4 Bd/4 Ba Families Groups,2810938,Carole,,Near North Side,41.90738,-87.64833,Entire home/apt,738,3,24,2024-06-09,0.58,3,294,8,2555923
47478472,Shoreline Estates,60384555,Tamera,,South Shore,41.77012,-87.57767,Entire home/apt,652,32,13,2021-10-04,0.32,2,365,0,R21000061463
47498245,Beautiful spacious 4 bedroom and 2 bath home.,382698256,Crystal,,Auburn Gresham,41.73130539204535,-87.6423223796979,Entire home/apt,321,2,21,2024-06-17,1.27,1,350,9,R23000096661
47530764,Location and Property will not disappoint!,43623453,George,,Avondale,41.93279,-87.71163,Entire home/apt,153,2,72,2024-06-19,2.13,1,0,12,R21000060744
47537168,"McCormick221, Chinatown, SOX, GrantPark",157424458,Zen Garden,,Douglas,41.83269,-87.61029,Private room,89,1,103,2024-05-31,2.71,5,205,28,R20000060213
47537784,"McCormick331, Chinatown, SOX, GrantPark",157424458,Zen Garden,,Douglas,41.83289,-87.61055,Private room,107,1,73,2024-05-28,1.75,5,238,16,R20000060213
47538599,"McCormick332, Chinatown, SOX, GrantPark, UC",157424458,Zen Garden,,Douglas,41.83346,-87.60964,Private room,101,1,116,2024-06-14,2.78,5,215,32,R20000060213
47548236,"Becky's Innovation,  cozy Garden apartment.",119444729,Rebeca,,Austin,41.89973,-87.75925,Entire home/apt,125,32,7,2021-08-16,0.17,1,180,0,R21000060746
47550424,May:RmG:3 LOCATIONS$500-1650 MNTH•LUX•STUDENT$1500,367411016,Taylor,,East Garfield Park,41.88324,-87.69476,Private room,54,32,1,2021-04-16,0.03,26,365,0,
47554803,"McCormick333, Chinatown, SOX, GrantPark",157424458,Zen Garden,,Douglas,41.83307,-87.61,Private room,105,1,67,2024-06-03,1.64,5,243,18,R20000060213
47591966,Modern Downtown Home with 5 Baths & Private Garage,71488,Doug,,West Town,41.89851,-87.67059,Entire home/apt,730,2,93,2024-05-27,2.27,5,228,19,R22000077927
47730404,MAG MILE MEGA ENTIRE FLOOR 4BD/4BA+Parking&Rooftop,179367980,Wendy And Matt,,Near North Side,41.89951,-87.62178,Entire home/apt,942,2,34,2024-06-17,0.87,7,60,15,R23000112344
47734866,The Cozy Room on Garfield Square,15515783,Dan,,Humboldt Park,41.88966,-87.71567,Private room,49,32,6,2023-08-20,0.16,4,101,1,
47740144,Charming private coach house,9795215,Christina,,West Town,41.89681,-87.67606,Entire home/apt,200,1,34,2024-05-30,0.84,1,166,12,R21000061414
47741881,"Full 2-Floor Apt in Chicago, 9 Beds + Free Parking",379827790,Magdalena,,South Lawndale,41.84408,-87.72292,Entire home/apt,236,3,63,2024-05-05,2.16,1,223,16,R21000071561
47758658,*W RmE: MULT LOCATlONS•Monthly•Student•PRIV BATH,377884322,Kathryn,,Near West Side,41.88257,-87.6837,Private room,66,32,1,2021-11-13,0.03,27,365,0,City registration pending
47758779,*W RmH: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88303,-87.68238,Private room,54,32,0,,,27,365,0,City registration pending
47758860,*W RmC: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88082,-87.68322,Private room,54,32,1,2021-08-07,0.03,27,365,0,City registration pending
47758922,*W RmD: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88297,-87.6826,Private room,54,32,0,,,27,365,0,City registration pending
47759100,*W RmG: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88118,-87.6836,Private room,54,32,1,2021-12-05,0.03,27,365,0,City registration pending
47759199,*W RmF: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88166,-87.68178,Private room,54,32,0,,,27,365,0,City registration pending
47759251,*W RmA: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,,Near West Side,41.88124,-87.68191,Private room,54,32,1,2021-06-22,0.03,27,365,0,City registration pending
47785775,LUXURY CONDO IN HYDE PARK,77414650,Red Door,,Kenwood,41.80427,-87.58428,Entire home/apt,214,32,1,2021-01-24,0.02,18,301,0,R19000046222
47821726,Ideal 1BR Apt in Popular Spot with Full Kitchen,259688317,Vincent & Sofia,,Lake View,41.94486,-87.67059,Entire home/apt,156,1,94,2024-05-31,2.44,9,125,35,R22000092276
47826889,Vibrant 1BR Apartment in Roscoe Village,259688317,Vincent & Sofia,,Lake View,41.94327,-87.67001,Entire home/apt,147,1,110,2024-06-06,2.89,9,132,29,R22000091717
47838496,Convenient & Newly Decorated 1BR Apartment,259688317,Vincent & Sofia,,Lake View,41.94424,-87.64674,Entire home/apt,161,1,105,2024-06-05,2.78,9,115,34,R22000092279
47839988,1BR Lively & Rejuvenating Apt in Prime Location,259688317,Vincent & Sofia,,Lake View,41.9444,-87.6453,Entire home/apt,180,1,89,2024-05-29,2.29,9,127,32,R22000092445
47856271,Comfy 2BR Apartment near Wrigley Field,148973907,Mia & Noah,,Lake View,41.94996,-87.65753,Entire home/apt,226,1,123,2024-05-27,3.23,8,134,47,R23000104552
47856464,Relaxing in the City,158998071,Lynn,,Lincoln Park,41.93023,-87.66241,Entire home/apt,360,32,68,2024-05-25,1.80,2,135,6,City registration pending
47862092,Private Room D / Self Check In,338076137,Tetyana,,East Garfield Park,41.87737,-87.71382,Private room,57,3,66,2024-03-20,1.65,6,165,9,R20000055778
47875647,Furnished 1BR Apt w/ Natural Light & King Beds,148973907,Mia & Noah,,North Center,41.95257,-87.67756,Entire home/apt,119,1,235,2024-06-03,6.10,8,350,86,R22000091226
47876359,2BR Sophisticated Apartment near Wrigley,148973907,Mia & Noah,,Lake View,41.9517,-87.65651,Entire home/apt,234,1,107,2024-06-06,2.78,8,112,41,R22000091413
47880622,"Blueground | S. Loop, pool & gym, nr train",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,202,32,0,,,549,139,0,32+days Listing
47891360,3bd 1bth | 16 Min to Dwtn | Mid Term Rental,379788919,Maurice,,Woodlawn,41.77807174817308,-87.61441805361676,Entire home/apt,161,3,78,2024-06-16,1.92,1,17,20,R24000112686
47904340,"Downtn mansion, host weddings, events, reunions 🎈🎈",51277433,Kanan,,Near North Side,41.89987,-87.63282,Entire home/apt,1600,2,8,2022-11-27,0.23,4,137,0,R17000015177
47904524,320 Peaceful Private RM in A Happy House W/Laundry,91186260,Jessie,,Englewood,41.78866,-87.63274,Private room,36,1,16,2024-05-27,0.43,7,160,1,R19000037484
47915321,"Blueground | S. Loop, pool, gym, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,222,32,2,2024-02-10,0.07,549,47,1,32+days Listing
47924389,Wrigleyville Inn. Historic Greystone. Parking pass,6789528,Peter,,Lake View,41.944618,-87.652596,Entire home/apt,230,1,124,2024-06-12,3.37,5,282,32,2840957
47944532,*Magnificent Mile Chicago Condo*,45464259,Pat,,Near North Side,41.89621,-87.62632,Entire home/apt,135,32,10,2023-10-19,0.25,1,138,1,City registration pending
47956909,Inspiring Stone Grotto Sleeps 10-20 & Free Parking,5911294,Will,,Lake View,41.93825,-87.64123,Entire home/apt,495,2,154,2024-06-15,3.82,5,270,38,R22000081868
48000856,THE LAKESHORE TREASURE GEM BY BEACH,77414650,Red Door,,South Shore,41.76009,-87.5544,Entire home/apt,192,32,2,2021-03-24,0.05,18,365,0,R19000046222
48013791,Cozy apartment for four (2 bed). No cleaning fees.,43303710,Marco,,Lincoln Park,41.92562,-87.65223,Entire home/apt,250,4,71,2024-06-11,1.74,2,28,23,R23000099901
48024458,"Blueground | S. Loop, pool, nr Soldier Field",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,261,32,0,,,549,365,0,32+days Listing
48024552,"Blueground | S. Loop, pool, workspace, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,,32,0,,,549,0,0,32+days Listing
